20607	"Type of Wreck"	532	"derrick/lifting barge"	"a barge upon which is mounted a mechanism for hoisting materials by a boom hung from a central post. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	533	"mobile crane"	"a machine for moving heavy objects, usually by suspending them from a projecting arm or beam, mounted on a floating platform. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	534	"dredger"	"a vessel equipped for extracting underwater sediment by means of a bucket or suction, to deepen a harbour, canal or river. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	535	"drill vessel/rig"	"a floating offshore vessel or platform supporting the complete  apparatus and structure required for drilling an oil or gas well. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	536	"collier"	"a vessel that carries coal. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	537	"sloop"	"a small one-masted fore-and-aft rigged vessel with mainsail and jib. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	538	"brigantine"	"a  two-masted sailing ship with a square-rigged foremast and a fore-and-aft-rigged mainmast. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	539	"ketch"	"a two-masted fore-and-aft rigged sailing boat with a mizzen-mast stepped forward of the rudder and smaller than its foremast. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	540	"cutter"	"a small fast sailing ship or a small boat carried by a large ship. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	541	"schooner"	"a fore-and-aft rigged ship with two or more masts, the foremast being smaller than the other masts. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	542	"barque"	"a small square sterned ship without head rails. Technically a three masted vessel whose mizzen mast is fore and aft rigged. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	543	"yacht"	"a light sailing vessel, especially equipped for racing or a larger, usually power driven vessel equipped for cruising. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	544	"junk"	"a Chinese flat bottomed sailing vessel, with high forecastle and poop, sometimes large and three masted. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	545	"mailboat"	"a vessel carrying letters and parcels. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	546	"ferry"	"a vessel for conveying passengers and goods, especially as a regular service. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	547	"hovercraft"	"a craft that travels over water on a cushion of air provided  by a downward blast. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	548	"hydrofoil"	"a boat equipped with a device consisting of planes for lifting its hull out of the water to increase its speed. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	549	"roll on-roll off"	"a vessel on which vehicles are driven directly on at the start of the voyage and off at the end of it. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	550	"non propelled roll on-roll off"	"a vessel with no means of self-propulsion on which vehicles are driven directly on at the start of the voyage and off at the end of it. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	551	"liner"	"a ship carrying passengers on a regular line. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	552	"cruiser (merchant)"	"a vessel used to sail about from port to port as distinguished from voyaging to a set destination. (Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	553	"cabin cruiser"	"a large motor boat with living accommodation. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	554	"catamaran"	"a boat with twin hulls in parallel. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	555	"pinnace"	"a warship's or other ship's small boat, usually motor-driven, originally schooner-rigged or eight-oared. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	556	"launch"	"a large motor boat, used especially for pleasure. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	557	"pleasure craft"	"a boat used for pleasure or amusement. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	558	"speed boat"	"a motor boat designed for high speed. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	559	"dinghy"	"a small open boat, propelled by oars, sails or an outboard motor. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	560	"ship's lifeboat"	"a ship's small boat for use in emergency. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	561	"rescue boat"	"a vessel used for the purpose of saving people from danger. (AML)"
20607	"Type of Wreck"	562	"pilot boat"	"a vessel used by a person qualified to take charge of a ship entering or leaving harbour. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	563	"boarding vessel"	"generally, a vessel used to convey passengers to another vessel for embarkation. Specifically, used by a military force to enter a ship for the purposes of providing information or inspection of the ship, its crew or contents. (AML)"
20607	"Type of Wreck"	564	"auxiliary ship"	"a vessel functioning in a subsidiary capacity; supplementary. In naval terms, not a fighting a ship. (Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	565	"light ship"	"a distinctively marked vessel anchored or moored at a charted point, to serve as an aid to navigation. (IHO Dictionary, S-32, 5th Edition, 2828)"
20607	"Type of Wreck"	566	"icebreaker"	"a vessel specially strengthened  for the specific purpose of breaking ice to facilitate passage. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	567	"salvage vessel"	"a vessel used in the business of raising sunken or wrecked ships or their contents. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	568	"exploration vessel"	"a vessel engaged in visiting undiscovered or uninvestigated territory, especially to get scientific information. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	569	"research vessel"	"a vessel engaged in the business of conducting investigation into the sea and its environs to increase the sum of knowledge. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	570	"survey vessel"	"a ship or vessel specially equipped for carrying out hydrographic and/or oceanographic surveys. (IHO Dictionary, S-32, 5th Edition, 5235)"
20607	"Type of Wreck"	571	"hospital ship"	"a ship fitted out exclusively for the treatment and transport of the sick and wounded. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	572	"hulk"	"the body of a dismantled ship, used as a store vessel etc. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	573	"ancient military vessel"	"a vessel from long ago used by an armed force. (AML)"
20607	"Type of Wreck"	574	"ancient merchant vessel"	"a vessel from long ago engaged in the transport of goods for payment. (AML)"
20607	"Type of Wreck"	575	"aircraft"	"a  machine capable of flight, especially an aeroplane or helicopter. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	576	"helicopter"	"a type of aircraft obtaining lift and propulsion from horizontally revolving overhead blades or rotors, and capable of moving vertically and horizontally. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	577	"coast guard vessel"	"vessel used by a military or naval force to guard a coastline and specified area of water and to police the regulations, safety, order and effective operation of marine traffic in its jurisdiction. (Adapted from Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	578	"battleship"	"the largest and most heavily armoured class of warship, having at least 10 inches of armour and carrying a main battery of 12 inch guns or larger. (Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	579	"dreadnought battleship"	"a type of battleship greatly superior in armament to all its predecessors (from the name of thr first, launched in 1906). (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	580	"battle-cruiser"	"a heavy-gunned ship faster and more lightly armoured than a battleship. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	581	"aircraft carrier"	"a warship that carries and serves as a base for aeroplanes. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	582	"cruiser (military)"	"a warship of high speed and medium armament. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	583	"heavy cruiser"	"large naval cruiser whose principal armament usually consists of  8"" guns. (Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	584	"light cruiser"	"large naval cruiser whose principal armament usually consists of 6"" guns. (Webster's 3rd New International Dictionary)"
20607	"Type of Wreck"	585	"corvette"	"a small naval escort vessel. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	586	"destroyer"	"a fast warship with guns and torpedoes used to protect other ships. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	587	"frigate"	"a naval escort vessel between a corvette and a destroyer in size. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	588	"submarine/hunter chaser"	"a vessel used for the detection and pursuit of submarines. (AML)"
20607	"Type of Wreck"	589	"minesweeper"	"a ship for clearing away floating and submarine mines. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	590	"minelayer"	"a ship or aircraft for laying mines. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	591	"torpedo boat"	"a small, fast and lightly armed warship for carrying or discharging torpedoes. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	592	"patrol boat"	"a  vessel which moves systematically around an area for the  purposes of watching, repressing, protecting, inspecting etc. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	593	"gunboat"	"a small vessel of light draught fitted to carry one or more guns. (Chambers Concise Dictionary)"
20607	"Type of Wreck"	594	"small defence vessel"	"small vessel used for military purposes. (AML)"
20607	"Type of Wreck"	595	"armed vessel"	"vessel carrying weapons. (AML)"
20607	"Type of Wreck"	596	"escort vessel"	"vessel accompanying another vessel for security or protection. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	597	"transport vessel"	"ship used to carry troops, stores, etc. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	598	"landing craft"	"any of several types of craft especially designed for putting troops and equipment ashore. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	599	"blockship"	"a ship used to block a channel. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	600	"bombardon"	"floating breakwater used to make a man-made harbour. (AML)"
20607	"Type of Wreck"	605	"submarine"	"a vessel, especially a warship, capable of operating under water and usually equipped with torpedoes, missiles, and a periscope. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	606	"victory ship"	"general term applied to vessels of the Second World War, built under the direction of the US War Shipping Administration. (AML)"
20607	"Type of Wreck"	607	"trimaran"	"a boat with three hulls in parallel. (Adapted from Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	608	"target"	"an object, normally an obsolete vessel, providing a mark to shoot at for practice; an object to aim at. (Adapted from Chambers Concise Dictionary)"
20607	"Type of Wreck"	609	"landing stage"	"a platform, often floating, on which goods and passengers are disembarked. (Concise Oxford Dictionary 9th Edition)"
20607	"Type of Wreck"	610	"mulberry unit"	"concrete caisson used to make a man-made harbour. (AML)"
20607	"Type of Wreck"	611	"anti-submarine barrier"	"a man-made obstacle that bars advance or access to submarines. (Adapted from Concise Oxford Dictionary 9th Edition)"
20608	"Underwater Reference Mark"	501	"yes"	"The object is suitable as an underwater reference mark. (AML)"
20608	"Underwater Reference Mark"	502	"no"	"The object is not suitable as an underwater reference mark. (AML)"
20615	"Contour Type"	502	"Index"	"Unbroken contour lines."
20615	"Contour Type"	503	"Intermediate"	"Contour values that do not satisfy the criteria of index contours. These may be broken."
20615	"Contour Type"	504	"Supplementary"	"Often used to aid the representation of flatter areas.  These may occur in some areas of the product but not others."
20616	"Sounding Velocity"	502	"Echo sounder calibrated at 4800ft/sec. Uncorrected."	
20616	"Sounding Velocity"	503	"Echo sounder calibrated at 1500m/sec Uncorrected."	
20616	"Sounding Velocity"	504	"Matthews tables (NP 139 Edn 2) Corrected."	
